date,time,latitude,longitude,temperature,humidity,pressure,ae,we,ppb
2018-02-06,14:58:20,48.149638,11.536645,1.196689,74.212250,954.429993,241.875000,241.812500,34.641476
2018-02-06,14:58:20,48.149638,11.536645,1.169986,74.430458,954.469971,241.625000,241.562500,34.641476
2018-02-06,14:58:20,48.149638,11.536645,1.183337,74.595253,954.510010,241.687500,241.625000,34.641476
2018-02-06,14:58:20,48.149638,11.536645,1.239414,74.573891,954.450012,241.625000,241.562500,34.641476
2018-02-06,14:58:20,48.149638,11.536645,1.268788,74.563210,954.530029,241.656250,241.656250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.252766,74.499123,954.469971,241.750000,241.625000,34.399227
2018-02-06,14:58:20,48.149638,11.536645,1.308843,74.464027,954.609985,241.656250,241.656250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.351568,74.180206,954.729980,241.656250,241.593750,34.641476
2018-02-06,14:58:20,48.149638,11.536645,1.351568,74.203094,954.690002,241.656250,241.625000,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.364920,74.097809,954.650024,241.687500,241.718750,35.004848
2018-02-06,14:58:20,48.149638,11.536645,1.394293,74.129852,954.729980,241.750000,241.781250,35.004848
2018-02-06,14:58:20,48.149638,11.536645,1.434348,74.013885,954.780029,241.656250,241.656250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.463722,73.839935,954.840027,241.593750,241.687500,35.247093
2018-02-06,14:58:20,48.149638,11.536645,1.506447,73.809418,954.869995,241.750000,241.687500,34.641476
2018-02-06,14:58:20,48.149638,11.536645,1.562524,73.505760,955.049988,241.843750,241.843750,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.506447,73.803314,955.150024,241.718750,241.812500,35.247093
2018-02-06,14:58:20,48.149638,11.536645,1.575876,73.519493,955.169983,241.781250,241.843750,35.125973
2018-02-06,14:58:20,48.149638,11.536645,1.618601,73.373009,955.099976,241.593750,241.906250,36.094963
2018-02-06,14:58:20,48.149638,11.536645,1.589227,73.232620,955.200012,241.656250,241.656250,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.618601,73.107498,955.340027,241.687500,241.656250,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.674678,73.098343,955.450012,241.812500,241.812500,34.883724
2018-02-06,14:58:20,48.149638,11.536645,1.800183,72.628365,955.460022,241.875000,241.843750,34.762600
2018-02-06,14:58:20,48.149638,11.536645,1.826886,72.663460,955.780029,241.781250,241.906250,35.368217
2018-02-06,14:58:20,48.149638,11.536645,1.925689,72.367439,955.900024,241.875000,241.968750,35.247093
2018-02-06,14:58:20,48.149638,11.536645,2.011139,72.252998,955.830017,241.968750,242.062500,35.247093
2018-02-06,14:58:20,48.149638,11.536645,2.067216,71.955444,956.000000,241.718750,241.906250,35.610466
2018-02-06,14:58:20,48.149638,11.536645,2.107271,71.537346,955.929993,241.781250,241.937500,35.489342
2018-02-06,14:58:20,48.149638,11.536645,2.179370,71.212326,955.929993,241.781250,241.843750,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.264820,71.070419,955.869995,241.562500,241.625000,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.363622,70.746925,956.049988,241.906250,242.062500,35.489342
2018-02-06,14:58:20,48.149638,11.536645,2.489128,70.366982,956.030029,241.812500,242.000000,35.610466
2018-02-06,14:58:20,48.149638,11.536645,2.614633,69.921417,956.159973,241.843750,241.968750,35.368217
2018-02-06,14:58:20,48.149638,11.536645,2.756161,69.335472,956.210022,241.750000,241.843750,35.247093
2018-02-06,14:58:20,48.149638,11.536645,2.825589,69.423973,956.299988,242.093750,242.281250,35.610466
2018-02-06,14:58:20,48.149638,11.536645,2.895018,68.447395,956.320007,241.625000,241.687500,35.125973
2018-02-06,14:58:20,48.149638,11.536645,2.937743,68.366524,956.349976,241.843750,242.187500,36.216087
2018-02-06,14:58:20,48.149638,11.536645,3.119326,67.368584,956.349976,241.750000,241.875000,35.368217
2018-02-06,14:58:20,48.149638,11.536645,3.244831,67.112228,956.260010,241.750000,242.000000,35.852715
2018-02-06,14:58:20,48.149638,11.536645,3.359655,66.634621,956.289978,241.562500,241.718750,35.489342
2018-02-06,14:58:20,48.149638,11.536645,3.389029,65.903717,956.309998,241.437500,241.562500,35.368217
2018-02-06,14:58:20,48.149638,11.536645,3.389029,65.123978,956.289978,241.625000,241.687500,35.125973
2018-02-06,14:58:20,48.149638,11.536645,3.471809,65.175858,956.280029,241.562500,241.656250,35.247093
2018-02-06,14:58:20,48.149638,11.536645,3.880369,64.676888,956.359985,241.656250,241.875000,35.731590
2018-02-06,14:58:20,48.149638,11.536645,4.497215,61.206989,956.309998,241.843750,241.906250,35.125973
2018-02-06,14:58:20,48.149638,11.536645,4.849699,60.996414,956.210022,241.812500,241.968750,35.489342
2018-02-06,14:58:20,48.149638,11.536645,5.354391,60.106812,956.219971,241.750000,241.843750,35.247093
2018-02-06,14:58:20,48.149638,11.536645,5.621424,57.343403,956.190002,241.500000,241.562500,35.125973
2018-02-06,14:58:20,48.149638,11.536645,5.789654,56.989395,956.200012,241.562500,241.656250,35.247093
2018-02-06,14:58:20,48.149638,11.536645,5.845731,55.997559,956.099976,241.312500,241.531250,35.731590
2018-02-06,14:58:20,48.149638,11.536645,6.112764,55.840389,956.049988,241.406250,241.625000,35.731590
2018-02-06,14:58:20,48.149638,11.536645,6.379797,54.180210,956.039978,241.062500,241.187500,35.368217
2018-02-06,14:58:20,48.149638,11.536645,6.604105,53.945221,956.049988,241.625000,241.718750,35.247093
2018-02-10,12:28:53,48.149638,11.536645,6.940566,53.047989,956.049988,241.562500,241.843750,35.973839
2018-02-10,12:28:53,48.149638,11.536645,6.969940,50.696575,956.090027,241.062500,241.187500,35.368217
2018-02-10,12:28:53,48.149638,11.536645,6.996643,51.258106,956.010010,241.031250,241.062500,35.004848
2018-02-10,12:28:53,48.149638,11.536645,7.039368,49.893951,956.000000,240.812500,240.968750,35.489342
2018-02-10,12:28:53,48.149638,11.536645,6.815061,49.596397,955.989990,240.781250,240.906250,35.368217
2018-02-10,12:28:53,48.149638,11.536645,6.913863,50.472267,955.880005,240.906250,241.000000,35.247093
2018-02-10,12:28:53,48.149638,11.536645,7.277028,51.029221,955.789978,241.156250,241.375000,35.731590
2018-02-10,12:28:53,48.149638,11.536645,7.656214,50.493629,955.770020,241.062500,241.312500,35.852715
2018-02-10,12:28:53,48.149638,11.536645,8.051423,48.342106,955.669983,242.062500,242.187500,35.368217
2018-02-10,12:28:53,48.149638,11.536645,8.136873,47.440300,955.690002,241.156250,241.343750,35.610466
2018-02-10,12:28:53,48.149638,11.536645,8.051423,47.020676,955.700012,240.156250,240.187500,35.004848
2018-02-10,12:28:53,48.149638,11.536645,7.968643,47.565422,955.669983,240.500000,240.718750,35.731590
2018-02-10,12:28:53,48.149638,11.536645,8.064775,47.270924,955.640015,240.281250,240.218750,34.641476
2018-02-10,12:28:53,48.149638,11.536645,7.968643,47.591362,955.570007,240.343750,240.531250,35.610466
2018-02-10,12:28:53,48.149638,11.536645,7.669566,48.705273,955.580017,240.625000,240.843750,35.731590
2018-02-10,12:28:53,48.149638,11.536645,7.685588,48.191044,955.520020,240.312500,240.468750,35.489342
2018-02-10,12:28:53,48.149638,11.536645,7.530709,48.485542,955.549988,241.312500,241.406250,35.247093
2018-02-10,12:28:53,48.149638,11.536645,7.405203,48.224613,955.599976,241.218750,241.343750,35.368217
2018-02-10,12:28:53,48.149638,11.536645,7.277028,49.135578,955.559998,240.937500,241.187500,35.852715
2018-02-10,12:28:53,48.149638,11.536645,7.108797,49.600975,955.429993,240.218750,240.281250,35.125973
2018-02-10,12:28:53,48.149638,11.536645,6.927215,50.218967,955.599976,240.437500,240.625000,35.610466
2018-02-10,12:28:53,48.149638,11.536645,6.844434,50.476845,955.479980,241.187500,241.343750,35.489342
2018-02-10,12:28:53,48.149638,11.536645,6.676204,50.998703,955.479980,240.906250,241.062500,35.489342
2018-02-10,12:28:53,48.149638,11.536645,6.518654,51.660946,955.669983,240.437500,240.656250,35.731590
2018-02-10,12:28:53,48.149638,11.536645,6.363775,52.303349,955.640015,240.906250,241.093750,35.610466
2018-02-10,12:28:53,48.149638,11.536645,6.280995,52.768749,955.559998,240.875000,241.156250,35.973839
2018-02-10,12:28:53,48.149638,11.536645,6.126116,53.159382,955.609985,240.968750,241.156250,35.610466
2018-02-10,12:28:53,48.149638,11.536645,6.083391,53.813992,955.710022,241.000000,241.281250,35.973839
2018-02-10,12:28:53,48.149638,11.536645,5.944533,54.230564,955.640015,240.343750,240.468750,35.368217
2018-02-10,12:28:53,48.149638,11.536645,5.776303,55.144581,955.789978,241.187500,241.375000,35.610466
2018-02-10,12:28:53,48.149638,11.536645,5.762951,55.947205,955.780029,241.125000,241.187500,35.125973
2018-02-10,12:28:53,48.149638,11.536645,5.746929,57.224384,955.739990,241.218750,241.531250,36.094963
2018-02-10,12:28:53,48.149638,11.536645,5.650797,57.755398,955.690002,240.906250,241.125000,35.731590
2018-02-10,12:28:53,48.149638,11.536645,5.551995,58.788433,955.750000,241.468750,241.750000,35.973839
2018-02-10,12:28:53,48.149638,11.536645,5.479896,59.229420,955.710022,240.937500,241.187500,35.852715
2018-02-10,12:28:53,48.149638,11.536645,5.394446,59.484245,955.739990,241.187500,241.437500,35.852715
2018-02-10,12:28:53,48.149638,11.536645,5.381094,59.298084,955.809998,240.937500,241.062500,35.368217
2018-02-10,12:28:53,48.149638,11.536645,5.367743,59.827572,955.789978,241.125000,241.312500,35.610466
2018-02-10,12:28:53,48.149638,11.536645,5.381094,60.175480,955.789978,241.093750,241.375000,35.973839
2018-02-10,12:28:53,48.149638,11.536645,5.338369,60.025940,955.760010,241.375000,241.625000,35.852715
2018-02-10,12:28:53,48.149638,11.536645,5.338369,60.624092,955.859985,241.125000,241.281250,35.489342
2018-02-10,12:28:53,48.149638,11.536645,5.338369,60.282291,955.750000,240.593750,240.656250,35.125973
2018-02-10,12:28:53,48.149638,11.536645,5.255589,61.133747,955.700012,241.187500,241.468750,35.973839
2018-02-10,12:28:53,48.149638,11.536645,5.242237,61.557945,955.729980,241.250000,241.406250,35.489342
2018-02-10,12:28:53,48.149638,11.536645,5.199512,61.292439,955.690002,240.906250,240.937500,35.004848
2018-02-10,12:28:53,48.149638,11.536645,5.087358,62.198826,955.750000,241.281250,241.406250,35.368217
2018-02-10,12:28:53,48.149638,11.536645,5.017930,62.212559,955.700012,241.156250,241.312500,35.489342
2018-02-10,12:28:53,48.149638,11.536645,5.100709,62.255283,955.770020,241.343750,241.406250,35.125973
2018-02-10,12:28:53,48.149638,11.536645,5.044632,62.250706,955.619995,241.312500,241.437500,35.368217
2018-02-10,12:28:53,48.149638,11.536645,4.975204,62.450600,955.640015,241.218750,241.312500,35.247093
2018-02-10,12:28:53,48.149638,11.536645,4.932479,62.189671,955.650024,241.375000,241.406250,35.004848
2018-02-10,12:28:53,48.149638,11.536645,4.889753,62.703899,955.609985,240.906250,241.093750,35.610466
2018-02-10,12:28:53,48.149638,11.536645,4.793622,62.937363,955.590027,241.437500,241.500000,35.125973
2018-02-10,12:28:53,48.149638,11.536645,4.777600,63.466850,955.599976,241.250000,241.468750,35.731590
2018-02-10,12:28:53,48.149638,11.536645,4.750896,63.471428,955.609985,241.406250,241.437500,35.004848
2018-02-10,12:28:53,48.149638,11.536645,4.750896,63.807125,955.530029,241.500000,241.562500,35.125973
2018-02-10,12:28:53,48.149638,11.536645,4.609369,63.665218,955.489990,241.250000,241.250000,34.883724
2018-02-10,12:28:53,48.149638,11.536645,4.596017,63.759823,955.469971,241.000000,241.000000,34.883724
2018-02-10,12:28:53,48.149638,11.536645,4.596017,63.476006,955.460022,241.062500,241.031250,34.762600
2018-02-10,12:28:53,48.149638,11.536645,4.513237,64.501411,955.460022,241.406250,241.687500,35.973839
2018-02-10,12:28:53,48.149638,11.536645,4.582666,63.869686,955.380005,241.281250,241.343750,35.125973
2018-02-10,12:28:53,48.149638,11.536645,4.526589,64.281685,955.380005,241.625000,241.750000,35.368217
2018-02-10,12:28:53,48.149638,11.536645,4.355688,64.011597,955.309998,241.437500,241.468750,35.004848
2018-02-10,12:28:53,48.149638,11.536645,4.369040,64.139771,955.289978,241.468750,241.468750,34.883724
2018-02-10,12:28:53,48.149638,11.536645,4.355688,63.921570,955.190002,241.187500,241.156250,34.762600
2018-02-10,12:28:53,48.149638,11.536645,4.425117,63.118942,955.109985,241.406250,241.312500,34.520351
2018-02-10,12:28:53,48.149638,11.536645,4.299611,63.344776,955.049988,240.906250,240.843750,34.641476
2018-02-10,12:28:53,48.149638,11.536645,4.187457,64.061951,954.909973,241.218750,241.281250,35.125973
2018-02-10,12:28:53,48.149638,11.536645,4.131380,63.787289,954.840027,240.968750,240.875000,34.520351
2018-02-10,12:28:53,48.149638,11.536645,3.920424,64.144348,954.770020,241.093750,240.968750,34.399227
2018-02-10,12:28:53,48.149638,11.536645,3.781567,64.415962,954.809998,241.250000,241.125000,34.399227
2018-02-10,12:28:53,48.149638,11.536645,3.768215,64.849319,954.690002,241.406250,241.406250,34.883724
2018-02-10,12:28:53,48.149638,11.536645,3.808270,64.484627,954.539978,241.625000,241.562500,34.641476
2018-02-10,12:28:53,48.149638,11.536645,3.976501,64.072632,954.340027,242.000000,242.031250,35.004848
2018-02-10,12:28:53,48.149638,11.536645,3.963150,63.418022,954.169983,241.375000,241.250000,34.399227
2018-02-10,12:28:53,48.149638,11.536645,3.893721,63.535515,954.070007,241.218750,241.500000,35.973839
2018-02-10,12:28:53,48.149638,11.536645,3.738842,63.514153,953.960022,241.062500,240.937500,34.399227
2018-02-10,12:28:53,48.149638,11.536645,3.640040,63.793392,954.030029,241.281250,241.187500,34.520351
2018-02-10,12:28:53,48.149638,11.536645,3.599985,63.915466,953.960022,241.406250,241.343750,34.641476
2018-02-10,12:28:53,48.149638,11.536645,3.613336,64.025330,953.849976,241.312500,241.250000,34.641476
2018-02-10,12:28:53,48.149638,11.536645,3.514534,63.974976,953.840027,241.406250,241.281250,34.399227
2018-02-10,12:28:53,48.149638,11.536645,3.415732,64.464790,953.760010,241.562500,241.562500,34.883724
2018-02-10,12:28:53,48.149638,11.536645,3.287556,64.263374,953.719971,241.187500,241.031250,34.278103
2018-02-10,12:28:53,48.149638,11.536645,3.274205,64.333565,953.599976,241.406250,241.250000,34.278103
2018-02-10,12:28:53,48.149638,11.536645,3.119326,65.052261,953.500000,241.312500,241.187500,34.399227
2018-02-10,12:28:53,48.149638,11.536645,2.980469,65.290306,953.460022,241.375000,241.250000,34.399227
2018-02-10,12:28:53,48.149638,11.536645,2.838941,65.535973,953.260010,241.437500,241.312500,34.399227
2018-02-10,12:28:53,48.149638,11.536645,2.798886,65.444420,953.119995,241.406250,241.281250,34.399227
2018-02-10,12:28:53,48.149638,11.536645,2.726787,65.375755,952.969971,241.593750,241.468750,34.399227
2018-02-10,12:28:53,48.149638,11.536645,2.713436,64.969864,952.840027,241.500000,241.375000,34.399227
2018-02-10,12:28:53,48.149638,11.536645,2.587930,64.457161,952.640015,241.250000,241.187500,34.641476
2018-02-10,12:28:53,48.149638,11.536645,2.475776,64.269478,952.489990,241.375000,241.312500,34.641476
2018-02-10,12:28:53,48.149638,11.536645,2.363622,65.064468,952.320007,241.437500,241.375000,34.641476
2018-02-10,12:28:53,48.149638,11.536645,2.206073,64.805069,952.229980,241.437500,241.312500,34.399227
2018-02-10,12:28:53,48.149638,11.536645,2.149996,64.663155,952.179993,241.437500,241.312500,34.399227
2018-02-10,12:28:53,48.149638,11.536645,1.981766,64.640266,951.969971,241.218750,241.062500,34.278103
2018-02-10,12:28:53,48.149638,11.536645,1.882963,65.152969,951.969971,241.468750,241.406250,34.641476
2018-02-10,12:28:53,48.149638,11.536645,1.856260,65.687035,951.869995,241.750000,241.781250,35.004848
2018-02-10,12:28:53,48.149638,11.536645,1.925689,66.245514,951.890015,241.843750,241.781250,34.641476
2018-02-10,12:28:53,48.149638,11.536645,1.995117,66.553749,951.739990,241.500000,241.406250,34.520351
2018-02-10,12:28:53,48.149638,11.536645,2.051194,66.259254,951.650024,241.562500,241.593750,35.004848
2018-02-10,12:28:53,48.149638,11.536645,2.051194,65.746544,951.559998,241.687500,241.750000,35.125973
2018-02-10,12:28:53,48.149638,11.536645,2.067216,65.651939,951.479980,241.812500,241.812500,34.883724
2018-02-10,12:28:53,48.149638,11.536645,2.093919,65.226212,951.400024,241.531250,241.437500,34.520351
2018-02-10,12:28:53,48.149638,11.536645,1.939040,64.844742,951.320007,241.343750,241.375000,35.004848
2018-02-10,12:28:53,48.149638,11.536645,1.813535,65.046158,951.229980,241.406250,241.343750,34.641476
2018-02-10,12:28:53,48.149638,11.536645,1.744106,65.531395,951.159973,241.562500,241.593750,35.004848
2018-02-10,12:28:53,48.149638,11.536645,1.658656,64.757767,951.150024,241.250000,241.375000,35.368217
2018-02-10,12:28:53,48.149638,11.536645,1.533150,64.827957,950.979980,241.406250,241.500000,35.247093
2018-02-10,12:28:53,48.149638,11.536645,1.506447,66.068512,950.950012,241.593750,241.593750,34.883724
2018-02-10,12:28:53,48.149638,11.536645,1.434348,66.195160,950.909973,241.406250,241.531250,35.368217
2018-02-10,12:28:53,48.149638,11.536645,1.394293,66.144806,950.840027,241.656250,241.781250,35.368217
2018-02-10,12:28:53,48.149638,11.536645,1.308843,66.698708,950.780029,241.718750,241.812500,35.247093
2018-02-10,12:28:53,48.149638,11.536645,1.351568,66.892502,950.690002,241.531250,241.468750,34.641476
2018-02-10,12:28:53,48.149638,11.536645,1.351568,66.556801,950.640015,241.531250,241.531250,34.883724
2018-02-10,12:28:53,48.149638,11.536645,1.295491,67.093918,950.690002,242.062500,242.125000,35.125973
2018-02-10,12:28:53,48.149638,11.536645,1.295491,67.275505,950.580017,241.843750,241.875000,35.004848
2018-02-10,12:28:53,48.149638,11.536645,1.394293,67.696648,950.450012,241.937500,242.031250,35.247093
2018-02-10,12:28:53,48.149638,11.536645,1.602579,67.615776,950.289978,242.281250,242.281250,34.883724
2018-02-10,12:28:53,48.149638,11.536645,1.757458,67.670708,950.320007,241.906250,241.968750,35.125973
2018-02-10,12:28:53,48.149638,11.536645,1.939040,67.573051,950.150024,241.812500,241.843750,35.004848
2018-02-10,12:28:53,48.149638,11.536645,2.334249,68.018616,949.979980,242.218750,242.250000,35.004848
2018-02-10,12:28:53,48.149638,11.536645,3.049897,66.919968,949.859985,242.125000,242.156250,35.004848
2018-02-10,12:28:53,48.149638,11.536645,3.669413,64.936295,949.820007,242.062500,242.187500,35.368217
2018-02-10,12:28:53,48.149638,11.536645,4.019227,62.058441,949.690002,241.625000,241.593750,34.762600
2018-02-10,12:28:53,48.149638,11.536645,4.270237,62.529945,949.570007,242.062500,242.125000,35.125973
2018-02-10,12:28:53,48.149638,11.536645,5.001907,60.502022,949.450012,242.093750,242.000000,34.520351
2018-02-10,12:28:53,48.149638,11.536645,5.242237,57.279316,949.150024,241.000000,240.906250,34.520351
2018-02-10,12:28:53,48.149638,11.536645,5.535973,58.377968,949.020020,241.687500,241.625000,34.641476
2018-02-10,12:28:53,48.149638,11.536645,5.957885,58.522926,948.919983,242.406250,242.562500,35.489342
2018-02-10,12:28:53,48.149638,11.536645,6.350423,52.750439,948.830017,239.718750,239.750000,35.004848
2018-02-10,12:28:53,48.149638,11.536645,6.251621,53.208210,948.530029,241.000000,240.968750,34.762600
2018-02-10,12:28:53,48.149638,11.536645,6.788357,52.544441,948.219971,241.718750,241.656250,34.641476
2018-02-10,12:28:53,48.149638,11.536645,7.250324,50.307468,948.159973,241.125000,241.062500,34.641476
2018-02-10,12:28:53,48.149638,11.536645,8.569467,50.742352,948.059998,244.312500,244.156250,34.278103
2018-02-11,11:04:25,48.149638,11.536645,9.370565,45.412376,948.109985,240.250000,240.156250,34.520351
2018-02-11,11:14:32,48.149743,11.536752,9.749752,42.665752,948.010010,238.187500,238.062500,34.399227
2018-02-11,11:24:33,48.149533,11.536480,9.146257,43.320362,947.880005,239.031250,238.937500,34.520351
2018-02-11,11:34:34,48.149657,11.536425,8.793775,45.084305,947.809998,240.406250,240.375000,34.762600
2018-02-11,11:44:35,48.149753,11.536477,9.314488,45.165180,947.659973,241.843750,241.812500,34.762600
2018-02-11,11:54:36,48.149623,11.536578,9.442664,43.747616,947.609985,240.406250,240.500000,35.247093
2018-02-11,12:04:37,48.149663,11.536685,9.231709,44.823376,947.390015,240.750000,240.875000,35.368217
2018-02-11,12:14:38,48.149665,11.536508,9.608225,43.669796,947.169983,240.187500,240.218750,35.004848
2018-02-11,12:24:39,48.149598,11.536573,9.624247,43.408867,947.239990,240.031250,240.156250,35.368217
2018-02-11,12:34:40,48.149425,11.536640,9.624247,43.608757,947.179993,240.187500,240.218750,35.004848
2018-02-11,12:44:41,48.149635,11.536512,9.370565,43.619438,947.140015,240.875000,240.812500,34.641476
2018-02-11,12:54:42,48.149620,11.536513,9.175632,44.103149,946.849976,239.062500,239.000000,34.641476
2018-02-11,13:04:42,48.149570,11.536502,9.357214,45.922028,946.789978,239.156250,239.093750,34.641476
2018-02-11,13:14:45,48.149538,11.536498,8.978027,48.644238,946.640015,239.375000,239.375000,34.883724
2018-02-11,13:24:45,48.149525,11.536508,9.343863,48.677807,946.489990,241.687500,241.781250,35.247093
2018-02-11,13:34:46,48.149553,11.536395,9.525444,48.654919,946.409973,241.687500,242.406250,37.669575
2018-02-11,13:44:47,48.149580,11.536433,9.469368,49.167622,946.289978,239.281250,239.218750,34.641476
2018-02-11,13:54:49,48.149798,11.536558,9.456016,50.614174,946.059998,241.343750,241.593750,35.852715
2018-02-11,14:04:50,48.149793,11.536607,9.370565,51.454948,946.049988,240.937500,241.125000,35.610466
2018-02-11,14:14:51,48.149705,11.536720,9.525444,51.396965,946.039978,240.625000,240.750000,35.368217
2018-02-11,14:24:52,48.149828,11.536563,9.456016,52.381172,946.059998,241.187500,241.562500,36.337212
2018-02-11,14:34:53,48.149520,11.536665,9.202334,53.067825,946.109985,241.093750,241.312500,35.731590
2018-02-11,14:44:54,48.149755,11.536692,9.132906,55.657284,946.010010,241.187500,241.312500,35.368217
2018-02-11,14:54:55,48.149635,11.536697,8.793775,57.828640,946.030029,240.593750,240.843750,35.852715
2018-02-11,15:04:56,48.149683,11.536757,8.486687,58.907455,946.020020,239.031250,239.031250,34.883724
2018-02-11,15:14:57,48.149703,11.536947,8.206302,60.807201,946.080017,240.343750,240.468750,35.368217
2018-02-11,15:24:58,48.149778,11.537038,8.120852,61.763943,946.030029,240.281250,240.468750,35.610466
2018-02-11,15:34:59,48.149797,11.536903,7.813764,62.676434,946.030029,240.593750,240.812500,35.731590
2018-02-11,15:45:00,48.149680,11.536762,7.613489,65.519188,946.059998,240.812500,241.000000,35.610466
2018-02-11,15:55:01,48.149607,11.536822,7.389181,67.188522,946.169983,241.343750,241.625000,35.973839
2018-02-11,16:05:02,48.149578,11.536645,7.194247,68.883804,946.140015,241.156250,241.406250,35.852715
2018-02-11,16:15:03,48.149448,11.536680,7.082094,69.790192,946.150024,241.281250,241.562500,35.973839
2018-02-11,16:25:04,48.149477,11.536465,6.871138,69.784088,946.030029,240.500000,240.843750,36.216087
2018-02-11,16:35:05,48.149558,11.536578,6.561379,70.197601,946.059998,240.718750,240.843750,35.368217
2018-02-11,16:45:06,48.149530,11.536557,6.532006,71.638054,946.150024,241.468750,241.718750,35.852715
2018-02-11,16:55:07,48.149548,11.536545,6.337072,70.385292,946.130005,240.781250,240.875000,35.247093
2018-02-11,17:05:08,48.149608,11.536498,6.238270,71.419853,946.080017,240.625000,240.750000,35.368217
2018-02-11,17:15:09,48.149633,11.536383,5.971237,71.491570,946.190002,241.062500,241.031250,34.762600
2018-02-11,17:25:10,48.149692,11.536422,5.888456,73.167007,946.260010,241.437500,241.750000,36.094963
2018-02-11,17:35:10,48.149708,11.536388,5.845731,73.026627,946.270020,240.968750,241.125000,35.489342
2018-02-11,17:45:12,48.149670,11.536460,5.706874,74.422829,946.270020,241.593750,241.906250,36.094963
2018-02-11,17:55:13,48.149693,11.536807,5.634775,74.755478,946.369995,241.656250,241.906250,35.852715
2018-02-11,18:05:13,48.149802,11.537220,5.594720,74.590675,946.400024,241.125000,241.250000,35.368217
2018-02-11,18:15:15,48.149763,11.536998,5.551995,74.592201,946.270020,241.031250,241.250000,35.731590
2018-02-11,18:25:14,48.149713,11.536787,5.522622,74.819565,946.380005,241.187500,241.281250,35.247093
2018-02-11,18:35:17,48.149693,11.536628,5.479896,75.846497,946.380005,241.625000,241.906250,35.973839
2018-02-11,18:45:18,48.149577,11.536620,5.506599,76.025024,946.359985,241.843750,242.406250,37.063957
2018-02-11,18:55:19,48.149503,11.536667,5.506599,76.253914,946.419983,241.750000,242.000000,35.852715
2018-02-11,19:05:20,48.149610,11.536612,5.493248,76.296638,946.479980,241.593750,241.906250,36.094963
2018-02-11,19:15:19,48.149543,11.536553,5.466545,75.759521,946.549988,241.593750,241.875000,35.973839
2018-02-11,19:25:21,48.149610,11.536652,5.394446,75.326164,946.659973,240.937500,241.031250,35.247093
2018-02-11,19:35:22,48.149613,11.536638,5.354391,76.012817,946.710022,241.625000,241.906250,35.973839
2018-02-11,19:45:23,48.149633,11.536687,5.298314,75.667961,946.700012,241.687500,241.843750,35.489342
2018-02-11,19:55:24,48.149550,11.536675,5.199512,76.067749,946.770020,241.437500,241.531250,35.247093
2018-02-11,20:05:25,48.149508,11.536525,5.226215,76.411079,946.820007,241.593750,241.750000,35.489342
2018-02-11,20:15:26,48.149595,11.536618,5.186160,76.676582,947.059998,241.343750,241.531250,35.610466
2018-02-11,20:25:27,48.149683,11.536615,5.114061,76.963455,947.179993,241.468750,241.593750,35.368217
2018-02-11,20:35:28,48.149685,11.536680,5.100709,76.594185,947.309998,241.187500,241.250000,35.125973
2018-02-11,20:45:29,48.149590,11.536593,5.100709,76.859695,947.419983,241.562500,241.687500,35.368217
2018-02-11,20:55:31,48.149732,11.536573,5.031281,76.437019,947.450012,241.187500,241.343750,35.489342
2018-02-11,21:05:32,48.149748,11.536410,5.031281,76.337837,947.549988,241.312500,241.437500,35.368217
2018-02-11,21:15:33,48.149643,11.536477,4.945830,75.861755,947.559998,240.687500,240.625000,34.641476
2018-02-11,21:25:34,48.149682,11.536517,4.889753,77.000076,947.640015,241.625000,241.718750,35.247093
2018-02-11,21:35:35,48.149570,11.536517,4.876402,76.835281,947.780029,241.375000,241.531250,35.489342
2018-02-11,21:45:36,48.149637,11.536602,4.833677,77.155716,947.830017,241.593750,241.781250,35.610466
2018-02-11,21:55:37,48.149712,11.536642,4.945830,77.288475,948.039978,241.812500,241.968750,35.489342
2018-02-11,22:05:38,48.149702,11.536627,4.961853,77.477684,948.289978,241.656250,241.812500,35.489342
2018-02-11,22:15:39,48.149648,11.536642,4.863050,76.597237,948.409973,241.000000,241.000000,34.883724
2018-02-11,22:25:40,48.149695,11.536618,4.694819,76.603340,948.409973,241.343750,241.406250,35.125973
2018-02-11,22:35:41,48.149737,11.536565,4.609369,76.794083,948.469971,241.218750,241.125000,34.520351
2018-02-11,22:45:42,48.149850,11.536717,4.569314,77.001602,948.650024,241.375000,241.406250,35.004848
2018-02-11,22:55:43,48.149922,11.536678,4.638742,76.867325,948.659973,241.468750,241.406250,34.641476
2018-02-11,23:05:44,48.149882,11.536630,4.582666,76.841385,948.849976,241.625000,241.656250,35.004848
2018-02-11,23:15:45,48.149857,11.536668,4.382391,76.401924,948.900024,240.937500,241.375000,36.579460
2018-02-11,23:25:46,48.149548,11.536553,4.270237,76.519417,948.890015,241.375000,241.312500,34.641476
2018-02-11,23:35:47,48.149495,11.536657,4.216831,76.890213,948.880005,241.687500,241.656250,34.762600
